price_usd,income_segment,seasonality_index,product_category,promotion_type,competitor_price_usd,economic_indicator,advertising_spend_usd,distribution_channels,product_lifecycle,weather_impact,demand_units
,Low,0.9353739817575507,Books,Discount,53.06521497330841,Growth,42950.89221628101,2.0,Maturity,None,464.0
138.35022057514817,High,0.812709710134025,Food,Discount,168.12133453515332,Recession,3131.383937696303,4.0,Introduction,None,1604.0
50.926424719243826,High,0.7867310326728908,Furniture,None,57.10010343479539,Stagnation,19928.68998545775,4.0,Decline,None,8911.0
83.51966085429302,Middle,0.7402141574708798,Books,BOGO,77.73735839445409,Growth,10742.249867757686,2.0,Introduction,,7022.0
,Upper Middle,0.960547545740247,Electronics,,203.75711458332572,Stagnation,42847.2979167534,4.0,Maturity,High,6902.0
98.7990754504508,Middle,1.3410680187716748,Food,Discount,137.3523670378461,Boom,21408.76002857493,4.0,Decline,High,7675.0
144.12254292975,High,1.2426374945590732,Electronics,Bundle,153.5095240379698,Recession,26375.202481760003,4.0,Maturity,None,7114.0
,Upper Middle,1.4164476811978497,Clothing,Bundle,139.22822000062507,Recession,,2.0,Growth,Low,128.0
13.614380378859048,Low,0.8312966312438661,Food,Discount,42.52248108977599,Recession,20276.194508859193,2.0,Maturity,None,9251.0
22.093930868354555,,1.378861947086176,Electronics,None,147.76659279773455,Recession,18080.57115689287,3.0,Decline,Medium,8929.0
78.24583051120864,High,1.1749833192212007,Furniture,Bundle,120.42818916132504,Boom,16837.02615522089,3.0,Maturity,Medium,2583.0
31.468742163220394,Middle,1.0509642297751944,Furniture,Discount,182.70997372642285,Growth,38542.979703091645,3.0,Maturity,Low,7324.0
119.64492888579572,High,1.2382125419351244,Electronics,None,217.46400155586423,Growth,49341.45971745819,1.0,Maturity,High,2974.0
193.9503280577605,Upper Middle,1.1175481210186238,Books,BOGO,138.64128651158714,Growth,16280.527354380481,1.0,Maturity,None,
144.22614804235832,High,1.340824945849107,Books,BOGO,,Stagnation,33697.39232788108,4.0,Decline,High,64.0
144.9233735436006,High,0.7695867853657181,Electronics,None,189.35203084662538,Stagnation,43904.27502682726,1.0,Growth,High,3217.0
57.74297633220667,Middle,0.9788619822178681,Books,Discount,186.49443277456635,Growth,49193.03793413658,2.0,,None,9072.0
119.49938713071948,High,1.2531024967823625,Books,None,188.7552556173489,Boom,28915.197960005607,3.0,Introduction,Medium,5670.0
127.13312859642284,Upper Middle,1.261366700738954,Books,Bundle,81.41614088860295,Stagnation,9150.476126137957,4.0,Growth,Medium,6409.0
181.1481595838676,Low,0.8454198317649901,Food,None,93.25674214120096,Boom,27188.638951215966,2.0,Growth,None,6849.0
138.07011851666687,Low,0.9968983429589349,Books,Bundle,170.2446392556883,Boom,32764.479384926122,3.0,Introduction,High,2113.0
140.19058641828104,Low,0.825548285110307,Books,None,95.29779070248267,Recession,23964.690945853938,4.0,,Medium,8226.0
27.432048507468398,Middle,1.1805045621129953,Electronics,Discount,109.79742822240773,Boom,15387.49582746054,1.0,Decline,Low,5170.0
135.75398050746824,,1.4782684906726182,Food,None,6.09426875018629,Boom,15639.77780158865,3.0,Growth,None,3140.0
175.84287966151055,Upper Middle,1.042805533945843,Clothing,Discount,196.22929804849048,Growth,40036.41354052543,3.0,Decline,Low,9442.0
58.43601529901632,,1.0840296819290576,Food,,106.70786357542033,Growth,48294.97589756516,3.0,Maturity,High,5913.0
15.78636692581759,Low,1.1373063896846745,Books,Discount,198.92461767515252,Growth,34420.232308317696,4.0,Introduction,Medium,5635.0
65.05742167451385,High,1.4472979655564089,Clothing,Discount,213.8165778280484,Recession,22755.16750764574,3.0,Growth,None,2172.0
61.179105043268905,High,1.4071161253320494,Electronics,Bundle,38.224694733091184,Stagnation,15931.76675759233,2.0,Growth,Medium,2681.0
25.4804549572263,Low,1.1184428981973769,Books,BOGO,22.36435046653007,Growth,8086.980960819512,3.0,,High,1881.0
78.60473439139845,High,0.95910136520162,Books,BOGO,148.42715918958436,Boom,14931.453752779655,3.0,Decline,Medium,395.0
166.0249334069632,,1.1753648736546487,Electronics,None,58.90187221943965,Boom,877.5872647818261,4.0,Maturity,High,141.0
178.43424680548534,Middle,,Food,Bundle,99.07849652844187,Boom,16761.737171768076,4.0,Introduction,None,8834.0
167.1200797714409,Upper Middle,1.2879991282223722,,None,5.715780112983672,Growth,8955.860381982233,3.0,Decline,None,7207.0
188.78209489961304,Upper Middle,0.7797256582899973,Furniture,Discount,96.4782293729476,Stagnation,1271.4484703632845,4.0,Growth,Low,9194.0
186.0183096360041,Upper Middle,1.1605489154228676,Furniture,Discount,,Stagnation,5965.322657555666,3.0,Growth,High,2354.0
40.534208596718855,Middle,0.8198972771655204,Books,None,24.891702635571136,Stagnation,45078.294611170095,1.0,Decline,Medium,2967.0
13.388716803803693,,1.4668652683359549,Clothing,Discount,152.44518677661867,Growth,13627.661080405578,2.0,Decline,High,3768.0
35.014087007326566,Middle,1.1673401283380136,,None,119.12389937278455,Boom,26902.85138404565,3.0,Maturity,High,8824.0
92.22509326285503,Middle,1.4259382808167251,Food,None,187.49212164701902,Stagnation,,4.0,Introduction,None,4119.0
170.93057564226535,Middle,1.37602461109081,Electronics,,144.74702109196707,Recession,32704.63380078025,1.0,Introduction,,5883.0
105.9450496892784,Low,1.2260535643530655,Clothing,None,4.031691897416228,Boom,8009.382520987007,2.0,Growth,Low,9047.0
180.4616776368173,Middle,1.1374162659508784,Furniture,Discount,149.35135722038115,Recession,22423.477562783577,2.0,Maturity,High,7828.0
18.256640930504815,Low,1.4230735586155203,Furniture,None,180.66657713412832,,11175.147606644608,2.0,Maturity,Low,
187.34201036497737,High,1.064834813356758,Books,BOGO,162.05596637592242,Boom,27234.305569480388,2.0,Decline,Medium,8944.0
177.0874505625779,High,1.3268088968910714,Clothing,BOGO,161.93667868098603,Boom,4950.469965689652,4.0,Introduction,Low,9332.0
137.11331579190767,Upper Middle,0.7290785631450423,Clothing,Discount,,Growth,29351.555223506148,1.0,Introduction,High,5443.0
46.07402369385681,Upper Middle,1.058480232407342,Food,Discount,,Stagnation,36535.03899933613,4.0,Decline,Medium,4787.0
188.14075998492993,Upper Middle,1.0151821452875234,Furniture,Discount,148.49563769890838,Recession,22436.877571442103,2.0,Decline,Medium,8517.0
47.44719001497913,Low,0.9563928982552113,Electronics,Bundle,119.76482937388425,Recession,47502.922390731284,,Maturity,High,585.0
189.2534113094006,Middle,0.7883729655259132,Food,Bundle,208.28837529814584,Growth,,4.0,Introduction,Low,955.0
187.37806351356758,Middle,0.7443276939350821,Furniture,Discount,149.31619746869717,Stagnation,4958.430808966829,3.0,Introduction,Medium,6135.0
163.120207861133,Middle,1.398885235594236,Furniture,Bundle,64.9656756270503,Boom,4294.87061997264,4.0,Introduction,Low,
178.10897061774733,Low,1.0782014784885816,Electronics,Discount,186.40648405496333,Recession,16663.177331177336,1.0,Introduction,None,7857.0
110.89300926323557,Low,1.4855818863318442,,Discount,76.88187112499789,Growth,7250.726075689001,4.0,Decline,High,
143.95824907592115,Low,0.670679428787023,Clothing,None,190.05960701834377,Recession,460.52029017364936,2.0,Maturity,High,4234.0
9.234165886101028,Middle,1.320293037019522,Books,Discount,40.95169115771576,Stagnation,11418.491373025707,4.0,Decline,Medium,5555.0
8.574031655119606,Middle,0.6805721428293736,Electronics,Bundle,44.9936667234784,Growth,11752.390312268662,2.0,Growth,Low,2039.0
187.10242979052268,Low,0.6577129739564266,Clothing,Bundle,117.36862834736174,Recession,6312.857397767757,4.0,Growth,High,7527.0
58.997776200820695,Middle,0.878523766313279,Books,Bundle,83.47042594838165,Growth,19367.84153012567,2.0,Introduction,Medium,9388.0
165.10014525076673,Low,1.4238432531703502,Electronics,None,209.32639520314763,Growth,47941.656003749114,4.0,Maturity,High,6431.0
83.2024903714724,Upper Middle,,Furniture,None,158.17533098184336,Recession,45798.247636007945,2.0,Maturity,High,2842.0
163.87531061802852,Middle,0.8298736266754165,Electronics,BOGO,,Stagnation,945.1863100194857,1.0,Growth,Low,927.0
29.775947317574225,Middle,1.102110911570565,Clothing,BOGO,213.11445032612343,Stagnation,40987.657031560346,2.0,Growth,None,7283.0
38.1989296388525,Upper Middle,0.69216319692623,Books,None,207.32244044747026,Growth,11201.417950394809,2.0,Decline,None,2569.0
131.49601404361488,Upper Middle,1.406111384717265,Furniture,None,,Recession,26866.374874967412,1.0,Introduction,Low,3382.0
5.015714256979485,Low,0.6851656007052755,Furniture,Discount,,Recession,23355.749557047027,2.0,Introduction,High,4278.0
74.28453327695163,Upper Middle,,Books,Discount,177.94154791853765,Recession,49166.3253596188,4.0,Decline,Medium,1076.0
21.202264131623885,High,0.8489043674411212,Furniture,Discount,97.376466062599,Stagnation,30107.95826297529,1.0,Maturity,Medium,2483.0
56.07798877771208,High,0.8234898538848368,Furniture,Discount,36.531175185811016,Boom,,1.0,Maturity,High,2270.0
167.11075877063607,Upper Middle,,Clothing,BOGO,,Boom,46744.03627598943,4.0,Decline,None,541.0
186.54987418215012,Middle,0.7045333794160535,Clothing,Discount,163.93817560912464,Recession,8024.438483199076,4.0,Maturity,Medium,1538.0
89.61517773371943,Middle,0.8825337816610318,Food,Discount,85.98809435945923,Growth,24677.748903732816,2.0,Introduction,Medium,2982.0
165.05096457937543,Middle,1.2891403687376828,Furniture,Bundle,217.3554284789168,Growth,6124.713071954213,1.0,Introduction,High,8984.0
8.034828286661355,Upper Middle,0.9578965532772019,Electronics,BOGO,137.69853206967088,Boom,5496.881063080278,3.0,Maturity,Low,9244.0
155.53020654933763,Low,1.3651949085924018,Food,,115.2223969300641,Boom,35588.89331578073,4.0,Growth,High,632.0
193.72883035381074,High,0.8601053758142689,Books,None,116.9758817772673,Stagnation,30078.46636364695,3.0,Maturity,High,3572.0
137.41592890819476,Low,1.0053550150985302,Food,Discount,78.22925825031824,Recession,5589.772247342939,1.0,Growth,High,4129.0
152.59785347365943,Upper Middle,0.9537308048253503,Books,BOGO,73.34467366922365,Recession,26051.734466948266,2.0,Maturity,Medium,6866.0
164.09154334767655,Middle,1.0921036578563865,Books,Bundle,213.716452630145,Stagnation,47389.43321238759,1.0,Maturity,Medium,4209.0
75.79065184420138,Middle,1.4789716584854316,Clothing,Bundle,192.32665307333485,Recession,6947.121033512321,4.0,Growth,High,7445.0
24.624703226866952,High,0.6972191801023149,Clothing,BOGO,65.19079942328048,Boom,8275.380342842203,4.0,Maturity,High,9082.0
88.82060825917749,Upper Middle,1.4956478295758464,Clothing,Bundle,204.3721793598076,Growth,33459.45430140862,1.0,,Medium,1966.0
12.260622747587767,Middle,0.788566423571015,Clothing,Discount,,Stagnation,11362.24242383071,,Introduction,Medium,2110.0
137.2148592948909,Low,0.7580672667807309,,None,66.17431760012177,Recession,37824.055388292574,1.0,Maturity,Low,6713.0
173.91054673188253,Middle,1.2270971449632495,Furniture,BOGO,,Stagnation,46040.38918432582,1.0,Introduction,None,4942.0
175.03895973025604,Middle,1.3083734568307537,Clothing,,17.34183162601827,,391.9997930670993,4.0,Maturity,Medium,9063.0
,High,0.9672818431443657,Furniture,BOGO,204.04127279446774,Recession,16070.432242068244,1.0,Growth,None,7920.0
75.65748666649021,Low,1.265182482471886,Food,BOGO,80.74105970693292,Recession,,4.0,Growth,Low,9299.0
123.7220531437922,Upper Middle,0.9835379432723561,Food,None,42.91765127688968,Boom,25746.61974519184,2.0,Introduction,High,5449.0
,Low,1.2477333722082018,Food,BOGO,39.01397635010656,Stagnation,27277.27560182638,2.0,Growth,,7397.0
9.145274521033144,Middle,1.3292964656712307,Food,None,93.38499921565736,Recession,34519.36380836923,2.0,Growth,High,5270.0
73.10440086823411,Middle,,Electronics,Discount,155.4349391560557,Boom,40343.55816910682,3.0,Maturity,None,1212.0
184.5157005587345,Low,0.9284194735582162,Books,Bundle,143.56210113235937,,14014.568671282168,1.0,Introduction,None,6613.0
102.09130213138259,High,0.6668276553310567,Electronics,Bundle,73.01460634406129,Recession,37495.88686214505,1.0,Introduction,,5388.0
141.56602959497047,Upper Middle,0.9589408528345372,Electronics,Discount,96.24245835830912,Boom,3825.972392685273,4.0,Introduction,Low,4342.0
163.80121789481504,Middle,0.8781191984321159,Books,None,59.08350775458213,Boom,35112.373468803846,2.0,Maturity,High,360.0
18.65319020879531,High,1.3380410931422142,Food,Discount,91.95576622869676,Growth,41733.840072175444,1.0,Decline,None,3347.0
75.29600396930569,Low,1.3527882086734175,Clothing,Discount,45.891448059691676,Boom,,2.0,Growth,High,3858.0
196.35305261003347,Low,0.8779898325597842,Books,BOGO,167.97549772872554,Boom,32127.732704606442,2.0,Maturity,Low,9099.0
9.157437080309101,Middle,1.0505463857363972,,None,87.98344029576214,Stagnation,15766.049337682869,3.0,Decline,High,8918.0
197.7189413828602,Middle,0.9245808535957594,Clothing,BOGO,80.63452131171587,Growth,32666.844561194754,4.0,Maturity,Low,3302.0
158.49825969989143,Low,1.4723443565768217,Books,Bundle,,Stagnation,8825.848821961157,,Maturity,Medium,9123.0
26.90785341005341,,1.1445915307350507,Furniture,BOGO,60.73929387233408,Growth,34862.13698738661,1.0,Introduction,Medium,1200.0
108.48748813703513,Upper Middle,1.3788872102155227,Electronics,Bundle,93.17227519070012,Stagnation,43825.64617989196,4.0,Introduction,Medium,3491.0
188.4762825761857,Upper Middle,1.0849345335298932,Clothing,None,22.297558755191925,Boom,47679.213419170344,1.0,Maturity,Low,4479.0
159.5254055790702,High,0.8088770466707242,Clothing,Discount,33.75419728037014,Stagnation,9249.513177592728,4.0,Introduction,Medium,659.0
157.67916377538762,Upper Middle,0.8982664167529053,Books,BOGO,116.89737287395224,Recession,30896.19718216786,4.0,,None,2042.0
148.64085389336037,Low,1.0889654084751181,Books,None,219.65286789917945,Stagnation,49072.2627222248,3.0,Decline,Medium,2731.0
13.08873983771467,High,0.9930356318818645,Books,None,124.68070324850018,Stagnation,31339.526519973686,1.0,Decline,None,3796.0
122.16861408400248,Middle,1.3313997254217758,Clothing,Bundle,102.64910012893813,Recession,47139.29043298828,3.0,Growth,Low,7551.0
64.36858363918896,Low,0.6767974225810075,Furniture,BOGO,54.085799786333716,Growth,21932.875714169208,1.0,Introduction,None,3186.0
42.758680807173185,High,0.8181695841499756,Clothing,Discount,83.36342183692051,Recession,39541.19749264662,4.0,Introduction,Low,5220.0
78.30941328401451,High,,Books,Discount,175.35575987217658,Growth,4228.116851204472,3.0,Introduction,High,5719.0
158.63326823301165,Upper Middle,1.181081357603523,Clothing,BOGO,104.0817209628725,Recession,10452.25486112903,4.0,Maturity,High,2700.0
29.72454639292546,Low,1.3194551511933985,Furniture,None,152.77002930517455,Boom,5871.343428355702,3.0,Maturity,High,3052.0
67.47296529344007,Upper Middle,1.4948702623773031,Electronics,BOGO,75.64332052312373,Recession,2820.923700460326,4.0,Growth,High,9971.0
73.9666045505011,High,1.2558503318383893,Clothing,None,46.76354069209042,Growth,22188.773695553125,4.0,Growth,Medium,
29.529140218366955,,0.6167473472883184,Furniture,None,118.58386148030807,Stagnation,42674.861000712175,2.0,Growth,None,7987.0
31.597734844755053,Low,0.8460554218696001,Books,BOGO,80.41819984419936,Boom,13936.145476425976,1.0,,Medium,917.0
47.162706901116024,Upper Middle,1.2257625574550781,Books,Bundle,28.072871124483687,Stagnation,11797.945701341821,2.0,Growth,None,5655.0
127.85121043397893,Upper Middle,1.3789742513525953,Electronics,BOGO,78.37632664281912,Growth,37943.34445326092,2.0,Introduction,Medium,8038.0
87.3361909519709,Low,1.4486200402665559,Electronics,None,93.31286034413367,Stagnation,13169.54579686052,4.0,Decline,None,4766.0
199.68855803359494,Upper Middle,0.651626904456831,Furniture,Discount,,Stagnation,30456.560675680194,1.0,Growth,Medium,2146.0
35.805497126606056,Middle,0.6465409282660286,Books,Discount,95.22072048106378,Stagnation,8001.046387967375,4.0,Maturity,High,6360.0
19.091224411802585,Middle,1.1728516443260122,Food,,202.4295208431782,Boom,20202.811154022147,4.0,Introduction,None,9396.0
193.29974134574795,Upper Middle,1.1991916660812882,Electronics,BOGO,141.18947874943794,Stagnation,27276.920583925636,2.0,Maturity,Low,5093.0
138.30237382006834,Upper Middle,0.9996446771783907,Books,BOGO,193.9095609104401,Growth,49858.72772944211,4.0,Decline,None,3773.0
35.65523922182651,Low,1.4543500864315981,Food,,46.780643604119724,Boom,,1.0,Maturity,Low,5433.0
160.29025648326137,High,1.3977374526180106,Books,None,181.48271080730353,Growth,694.3343870557617,1.0,Maturity,Medium,1891.0
82.55088750963701,High,0.9723301399841149,Furniture,Bundle,,Boom,31795.194791936356,4.0,,None,1340.0
145.50948980393483,Low,1.1021368509185556,Books,Bundle,161.81056468391776,Recession,32229.5743605843,2.0,Introduction,Medium,8927.0
81.03382925320392,,1.3379631635421647,Clothing,BOGO,75.87570993543937,Growth,27528.26760341888,4.0,Decline,Low,5518.0
131.0660032768418,Upper Middle,1.1450003391753132,Food,Discount,68.69905560746851,Recession,1361.5308919804613,4.0,Decline,Low,3059.0
141.01239355752057,Upper Middle,0.7760453654227996,Food,None,146.75921504366218,Growth,13981.08182720586,2.0,Decline,Medium,2259.0
13.710547948197364,Middle,0.8564433372757672,Books,BOGO,18.777686181264396,Growth,10153.43505135029,2.0,Growth,Medium,9451.0
42.00621090662673,Low,0.827452583424211,Books,None,209.89141759175237,Recession,1757.6465304114386,1.0,Decline,High,2835.0
119.2248301965874,Low,0.9933957007889114,Food,Discount,54.37925649268913,Boom,44260.36409331999,2.0,Introduction,None,6653.0
13.809870952725456,Middle,1.2422840070963035,Books,Discount,180.07913503424376,Growth,,3.0,Decline,,7366.0
60.13054625359643,Upper Middle,1.0229171601160294,Food,None,150.6841339241807,Stagnation,13009.498363431216,3.0,Decline,Medium,7995.0
175.75500817933028,High,1.4548036699079727,Food,None,92.08213637444155,Stagnation,44199.03894555323,4.0,Maturity,High,1974.0
155.77987964976003,High,1.4077518379149296,Furniture,None,159.5909323105722,Boom,42489.350665921236,2.0,Maturity,Medium,9290.0
158.12133012447848,Low,1.2098991773249064,Food,None,81.34749216588267,Growth,11428.169643632902,4.0,Growth,None,9690.0
11.123801317197694,Upper Middle,0.6407283764506455,Books,Bundle,148.1471934471724,Recession,11684.69362978044,1.0,Maturity,High,2634.0
92.88057832755187,Low,0.8819534908764488,Books,Bundle,4.71452774110664,Stagnation,9026.18917486916,2.0,Decline,Medium,2980.0
170.6008762096788,Upper Middle,1.341173654011689,Books,None,210.91997099125948,Growth,9459.666045626791,1.0,Maturity,Low,9013.0
53.32921902132481,Low,0.7530958287488896,Books,Discount,36.2886136803206,Growth,36622.1724399468,4.0,Growth,None,5513.0
185.87217546877199,High,1.401726006506855,Food,BOGO,115.4108036464898,Growth,11992.559364824368,2.0,Introduction,High,5890.0
9.075162052654647,Upper Middle,1.191233170613914,Food,Bundle,60.900111737833114,Growth,41508.805023821275,1.0,Decline,Medium,3807.0
154.94760741687546,Middle,1.2072578659055755,Clothing,None,86.27301973663396,Boom,48378.25753947112,4.0,Introduction,High,6768.0
9.703289466195255,Middle,0.731151461721983,Clothing,,75.94111876649688,Recession,2788.4573794480393,,Introduction,High,4879.0
73.3993412785831,High,1.1599238174637234,Electronics,Discount,215.9752076407801,Recession,26448.38803331058,,Maturity,High,5621.0
198.80580555453963,High,1.3667816738198986,Clothing,BOGO,32.375615352022606,Recession,1765.2355730370716,4.0,Maturity,Medium,3572.0
118.80334433838286,,0.9985979846527673,Books,Bundle,36.27461592225748,Recession,16494.624692825037,3.0,Decline,None,2527.0
,Middle,0.6338502072046756,Electronics,Bundle,213.86464859580124,Boom,46760.54010078382,2.0,Growth,,7423.0
75.8300743380879,Upper Middle,1.0629804980025068,Clothing,Discount,32.539371526934175,Recession,18308.207064792896,4.0,Decline,Medium,4464.0
184.5478322477083,Upper Middle,1.2745467056794306,Books,Bundle,22.57174776027859,Boom,34445.54147816033,1.0,Maturity,High,1066.0
81.73510692706529,Low,1.0077001545414292,Electronics,Discount,113.61100117081574,Growth,26842.690014963766,3.0,Introduction,None,4527.0
64.60670312208137,Upper Middle,0.9213055322500834,Clothing,BOGO,48.03674337177904,Stagnation,29363.02304949249,4.0,Growth,High,9512.0
164.07053241447738,Upper Middle,1.3325082168792943,Books,Discount,50.03636771340468,Boom,49715.781043362535,2.0,Decline,High,6738.0
143.0693715796134,Middle,0.8092556431562974,Furniture,None,180.9935994992112,Recession,41024.80078380525,4.0,Introduction,Low,5231.0
190.46209914949026,High,0.6502587732694274,Furniture,BOGO,54.987777933408324,Recession,45971.268804881794,3.0,Decline,Low,7985.0
79.59458076931217,Upper Middle,1.4429966265345917,Food,Bundle,74.22445626112444,Stagnation,33386.98608647619,2.0,Maturity,None,3907.0
198.2168130713198,High,1.0614970191763302,Food,BOGO,147.94929173989894,Recession,20146.591835907897,2.0,Decline,Low,2744.0
43.20425040617314,Low,0.7907974952940737,Electronics,Discount,217.67334955980235,Boom,18959.187922483125,3.0,Decline,Medium,5930.0
119.58685476327854,Middle,1.4662545800921218,Books,Bundle,110.19862060545032,,,4.0,Introduction,Low,6106.0
79.43189422194504,Upper Middle,1.4606383399238396,Food,None,147.05096635347468,Recession,14888.905923898199,4.0,Decline,None,1435.0
30.26099084941874,High,1.340581479604892,Clothing,BOGO,112.20940442949838,Stagnation,9302.465181691527,2.0,Introduction,None,9670.0
26.355721182288626,Upper Middle,1.171704794729932,Electronics,BOGO,42.82771883031835,Stagnation,6490.852014454118,,Maturity,Low,6103.0
68.09474160552341,High,1.2060199949920278,Food,Discount,99.9700794079084,Recession,27201.535784376058,1.0,Decline,Medium,4391.0
64.06767508107993,High,1.2896164797829446,Books,,139.89120658432068,Growth,35343.102709152394,3.0,Decline,High,1370.0
67.89024990261862,,0.6117188544628539,Clothing,BOGO,17.933625961630362,Stagnation,24479.389775676926,4.0,Decline,,2918.0
169.3500744650201,Low,0.9834342007873761,Clothing,Discount,40.57268580194595,Growth,45086.464618343714,1.0,Decline,None,
89.67301332590246,High,0.9749843853839233,Clothing,None,180.1442231670571,Stagnation,36891.46086887163,4.0,Introduction,High,3024.0
78.30909148085611,Low,1.0746435063174535,Books,BOGO,21.687749615117582,Recession,8623.395643706777,3.0,Maturity,Low,7811.0
146.13842630265745,Low,0.8695073979871458,Furniture,Discount,39.80969734208956,Recession,47704.28559636689,1.0,Maturity,Medium,748.0
82.37556546680628,Middle,0.7802847537006588,Clothing,BOGO,58.92726644348085,Stagnation,32743.65928191506,3.0,Decline,None,7812.0
161.61299477313585,High,,Furniture,Bundle,16.00866495398033,Growth,8640.058551931479,3.0,Introduction,Low,646.0
,High,0.7754801759404378,,Bundle,,Boom,21953.733821609454,1.0,Growth,Low,4513.0
101.52507454080333,Middle,1.2199360263168089,Clothing,None,118.92017540201773,Growth,22921.10679920465,3.0,Maturity,Low,2874.0
192.92613577661652,Low,1.044105823601761,Books,BOGO,48.220095823796925,Recession,31562.409836053972,1.0,Introduction,Medium,2020.0
181.89183948209686,Upper Middle,1.437253885788611,Books,,24.573856411573455,Growth,47702.26934815001,2.0,Growth,Medium,5099.0
,Middle,0.7868089375196794,Clothing,Bundle,127.7893176758233,Boom,19472.076172623754,1.0,Decline,,752.0
93.65274277112043,Middle,0.9699570822798684,Food,,135.1297337670257,Stagnation,29283.149722107217,3.0,Maturity,High,3163.0
8.597755404102628,High,0.8461767089269117,Food,BOGO,152.0006220607913,Stagnation,19438.545307295703,3.0,Decline,None,2200.0
127.10957154425617,Upper Middle,0.6912956543914756,Furniture,Discount,170.76289760602802,Stagnation,45098.43871365045,2.0,Introduction,High,8039.0
38.85505614793403,Middle,0.6551732588352926,Clothing,None,214.0083265833627,Boom,47872.46058904365,2.0,Growth,None,7489.0
19.68217017126993,Upper Middle,1.2630738843515426,Furniture,Bundle,184.89080488072008,Boom,,2.0,Decline,Medium,
110.88819384717115,Upper Middle,1.485689256058181,Clothing,None,55.31076156949719,Stagnation,13041.11378601739,2.0,Decline,Medium,1396.0
31.32234494448234,Low,1.041329477233453,Furniture,None,21.189835367993094,,30921.809107691926,2.0,Maturity,Medium,9045.0
190.84020618994379,Upper Middle,0.6116977089748681,Electronics,BOGO,24.518483317086208,Boom,12639.339952126054,3.0,Growth,High,7015.0
168.28769440898108,Low,1.391692162421049,Books,Bundle,184.88531274521682,Stagnation,28717.29846686118,4.0,Decline,Medium,3361.0
175.30572288798407,Middle,0.7148364867981921,Food,Discount,167.99379597300018,Recession,19474.505572149785,4.0,Growth,High,6230.0
114.33548579730504,Middle,0.7193832777321961,Food,BOGO,13.515368777293519,Boom,38199.312136071414,1.0,Introduction,Low,8042.0
153.74556805549273,Low,0.6684480087283456,Electronics,Discount,162.15283923630395,Recession,44826.42531281731,3.0,Introduction,Low,6784.0
174.59028362394363,High,0.6620176443811007,Books,None,163.28940154253056,Stagnation,700.1830899316608,2.0,Maturity,Medium,1377.0
58.603187075984756,,1.2480692407291465,,Discount,180.81011623594281,Recession,45693.999228591965,4.0,Maturity,Medium,6018.0
11.70674523165899,High,0.8039086369485409,,Discount,,Recession,12935.43736669041,4.0,Maturity,None,9959.0
76.24441935028291,Upper Middle,0.8612596046458338,Food,None,120.4038114432689,Recession,36173.497018193404,3.0,Growth,None,9013.0
55.87053535519047,High,,,None,,Recession,,1.0,Decline,High,2220.0
174.22442755865217,Middle,0.8566886699628644,Clothing,Bundle,16.95557715377145,Recession,17236.987893400434,4.0,,Low,3643.0
41.06293589792836,Low,0.8382978578111306,Electronics,BOGO,25.235163724721367,Recession,30708.60481029733,2.0,Maturity,Low,4847.0
80.71527855072115,Middle,0.8305123157012657,Books,BOGO,98.12433827280874,Growth,7898.681475289371,4.0,Maturity,High,3016.0
176.87878448424482,Middle,1.0964204470048886,,BOGO,42.734452328260055,Stagnation,11606.055569080454,1.0,Introduction,,8431.0
182.45906506776998,High,0.9095086415301247,Food,Bundle,7.629802188061275,Boom,23923.183157529264,,Decline,High,6056.0
24.884890145178204,Upper Middle,1.2369427165044284,Clothing,Discount,102.76453366842314,Recession,5930.314632465361,1.0,Introduction,None,2987.0
,Low,,Electronics,None,219.01726377677556,Stagnation,6733.367477154201,4.0,Decline,Low,2261.0
33.3422915326239,Upper Middle,0.9401485381784422,Books,Bundle,214.30008580179626,Stagnation,33474.265159793555,2.0,Growth,Medium,183.0
118.86446820730396,Upper Middle,1.3946983084768534,Furniture,Bundle,167.5165209593911,Recession,49943.69952309354,4.0,Growth,Low,8746.0
179.81826945793145,Upper Middle,0.898083277235105,Furniture,Discount,58.76522000258794,Boom,49341.56385713518,2.0,Introduction,None,3150.0
41.63470796734419,Low,,Electronics,BOGO,174.01830361791502,Boom,24920.76418581124,3.0,Maturity,High,3861.0
123.07657981626964,,1.3167975427413607,Clothing,None,140.6658011066696,Boom,37985.32915514521,4.0,Introduction,None,2905.0
167.1454053157756,High,1.2407888307422992,Furniture,Discount,,Growth,31138.05507927141,3.0,Maturity,Low,5022.0
155.22808084025263,Low,0.8771287702905756,Furniture,Bundle,13.791889418505695,Boom,307.76480376473734,1.0,Introduction,Medium,3949.0
49.506495250962,High,1.0727884110629806,Food,Discount,,Boom,45109.5550279921,4.0,Growth,Low,1473.0
164.7341468167496,High,0.6462539100682716,Furniture,None,130.6911568839586,Stagnation,39247.53722452767,4.0,Growth,Low,
114.53134787625059,High,0.6336938699068049,Food,Discount,135.87537666426368,Boom,,4.0,Growth,None,7943.0
8.14091527653576,High,0.7361857474964122,Clothing,BOGO,69.21256931940569,Boom,48495.96823265191,4.0,Introduction,Medium,1797.0
84.59461053340165,Middle,1.0384392439230696,Electronics,None,159.01719731496127,Growth,18930.636846293313,4.0,Introduction,None,7688.0
21.353814478114437,Upper Middle,1.342962142685153,Furniture,BOGO,,Recession,19563.8476858019,1.0,,High,836.0
